id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
27115668,a90bd419-1e78-4159-bcfc-9303a8b9e03f,2019/05/09 7:12 PM UTC,2019-05-09,,UTC,1879421,rgowan,Robert Gowan,2019-06-16 21:48:33 +0000,2025-04-02 08:55:31 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/27115668,https://inaturalist-open-data.s3.amazonaws.com/photos/42154393/medium.jpg,,"",,1,0,false,,"Elizovskiy rayon, RU-KQ, RU",52.67967513,158.7337548579,61,,,,26004,,obscured,true,,,Steller Sea Lion,Eumetopias jubatus,Северный морской лев,Mammalia,41755
27125068,3fadbb15-c891-4e5d-b1ac-46c0fdb1bc8f,2019/05/10 3:54 PM UTC,2019-05-10,,UTC,1879421,rgowan,Robert Gowan,2019-06-17 00:18:56 +0000,2023-10-24 08:58:28 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/27125068,https://inaturalist-open-data.s3.amazonaws.com/photos/42170144/medium.jpg,,"",,2,0,false,,"Petropavlovsk-Kamchatskiy, Kamchatka Krai, Russia",53.1429960675,164.903800775,31250,,,,31250,,open,false,,,Ballena jorobada,Megaptera novaeangliae,Горбатый кит,Mammalia,41566
27125535,310cda81-5f7e-4e5e-9cb1-c200bd03190a,2019/05/10 8:17 PM UTC,2019-05-10,,UTC,1879421,rgowan,Robert Gowan,2019-06-17 00:28:10 +0000,2024-09-03 06:28:45 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/27125535,https://inaturalist-open-data.s3.amazonaws.com/photos/42170940/medium.jpg,,"",,4,0,false,,,53.5215913073,167.138671875,15625,,,,15625,,open,false,,,Cuvier's Beaked Whale,Ziphius cavirostris,Клюворыл,Mammalia,41428
27125536,e780def5-45b8-4bba-bc43-3831425f3b33,2019/05/10 8:17 PM UTC,2019-05-10,,UTC,1879421,rgowan,Robert Gowan,2019-06-17 00:28:10 +0000,2024-09-03 06:28:45 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/27125536,https://inaturalist-open-data.s3.amazonaws.com/photos/42170946/medium.jpg,,"",,4,0,false,,"Varnensky District, Chelyabinsk Oblast, Russia",53.5215913073,167.138671875,,,,,,,open,false,,,Ballena picuda de Couvier,Ziphius cavirostris,Клюворыл,Mammalia,41428
27125538,8d6297cb-20c7-4389-953d-f17f3af26a13,2019/05/10 8:18 PM UTC,2019-05-10,,UTC,1879421,rgowan,Robert Gowan,2019-06-17 00:28:10 +0000,2025-10-29 05:27:47 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/27125538,https://inaturalist-open-data.s3.amazonaws.com/photos/42170954/medium.jpg,,"",,4,0,false,,,53.5215913073,167.138671875,,,,,,,open,false,,,Cuvier's Beaked Whale,Ziphius cavirostris,Клюворыл,Mammalia,41428
27317500,67076919-6f55-497d-b31c-c0bad5cf3dfb,2019/06/18 4:07 PM SST,2019-06-18,2019-06-18 03:07:00 +0000,Samoa,1755659,olga2019kuryakova,Ольга Курякова,2019-06-20 11:41:13 +0000,2020-07-07 09:20:30 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/27317500,https://inaturalist-open-data.s3.amazonaws.com/photos/42490572/medium.jpeg,,"","",1,0,false,,"Мильковский р-н, Камчатский край, Россия",54.6940588438,158.6089209161,,,,,,,open,false,,,Sorex caecutiens,Sorex caecutiens,Средняя бурозубка,Mammalia,46410
27425223,56e38c35-33d6-49db-bad9-a7bdf7862b3f,2019/06/21 8:46 AM SST,2019-06-21,2019-06-20 19:46:00 +0000,Samoa,1755659,olga2019kuryakova,Ольга Курякова,2019-06-22 10:57:23 +0000,2021-07-20 18:28:50 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/27425223,https://inaturalist-open-data.s3.amazonaws.com/photos/42671972/medium.jpg,,"",Норка на окраине села Мильково (Камчатский край).,1,0,false,,"Мильковский р-н, Камчатский край, Россия",54.7019883333,158.6415083333,,,,,,,open,false,,,American Mink,Neogale vison,Американская норка,Mammalia,1264432
27853196,e3c61edf-6365-49c8-ad8b-a581a68946de,2018-08-26,2018-08-26,,UTC,1925450,chichgar,,2019-06-29 05:18:05 +0000,2025-07-21 18:26:45 +0000,research,,https://www.inaturalist.org/observations/27853196,https://inaturalist-open-data.s3.amazonaws.com/photos/43380333/medium.jpeg,,"",,4,0,false,333,"Ust'-Bol'sheretskiy rayon, , Kamchatskiy Krai, RU",51.4724957599,157.0291434888,6554,,,,6554,,open,false,,,Kamchatka Brown Bear,Ursus arctos beringianus,Камчатский бурый медведь,Mammalia,147157
27854546,2c510956-8fcc-4322-a086-0f6a23c329d1,Wed Aug 15 2018 11:13:34 GMT+0800 (GMT+8),2018-08-15,2018-08-14 19:13:34 +0000,Perth,1925450,chichgar,,2019-06-29 06:17:19 +0000,2025-07-21 00:33:23 +0000,research,,https://www.inaturalist.org/observations/27854546,https://inaturalist-open-data.s3.amazonaws.com/photos/43382553/medium.jpeg,,"",,5,0,false,333,Ust'-Bol'sheretskiy rayon,51.4173226578,157.0436421056,,,,,,,open,false,,,Kamchatka Brown Bear,Ursus arctos beringianus,Камчатский бурый медведь,Mammalia,147157
27983492,c0a42e53-a00e-4b8e-9bd4-a72465ed1962,2019/07/01 3:22 PM +12,2019-07-01,2019-07-01 03:22:00 +0000,Kamchatka,1431994,borisbolshakov,Boris Bolshakov,2019-07-01 06:24:59 +0000,2019-07-01 21:16:02 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/27983492,https://inaturalist-open-data.s3.amazonaws.com/photos/43591834/medium.jpg,,"",sdr_vivid,1,0,false,,"Усть-Большерецкий р-н, Камчатский край, Россия",52.6145973206,156.2676849364,10,,,,10,,open,false,,,Spotted Seal,Phoca largha,Ларга,Mammalia,41714
28023239,1d75e4e9-e222-44b3-bd5c-08d36c44650a,2019-06-30 1:38:25 ПП GMT+12:00,2019-06-30,2019-06-30 01:38:25 +0000,Auckland,1759534,tatyana20,Tatyana Primak,2019-07-01 22:37:23 +0000,2023-11-29 04:38:02 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/28023239,https://inaturalist-open-data.s3.amazonaws.com/photos/43656667/medium.jpeg,,"",,3,1,false,2,"Ust'-Bol'sheretskiy rayon, RU-KQ, RU",52.8472360343,156.8720113859,4208,,,,4208,,open,false,gps,gps,Заяц-беляк,Lepus timidus,Заяц-беляк,Mammalia,55908
28024592,ebb44fb3-785b-4526-a5ea-c7b6ae5b0998,2019-06-30 2:08:42 ПП GMT+12:00,2019-06-30,2019-06-30 02:08:42 +0000,Auckland,1759534,tatyana20,Tatyana Primak,2019-07-01 22:55:44 +0000,2025-07-21 00:33:23 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/28024592,https://inaturalist-open-data.s3.amazonaws.com/photos/43657972/medium.jpeg,,"",,4,0,false,2,"Ust'-Bol'sheretskiy rayon, RU-KQ, RU",52.9325503246,157.011901997,2104,,,,2104,,open,false,gps,gps,Kamchatka Brown Bear,Ursus arctos beringianus,Камчатский бурый медведь,Mammalia,147157
28280273,71209b34-dcd6-4a5d-a312-b73cdbd8fadf,2016-08-17,2016-08-17,,Kamchatka,1759534,tatyana20,Tatyana Primak,2019-07-06 08:53:27 +0000,2025-07-21 00:33:22 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/28280273,https://inaturalist-open-data.s3.amazonaws.com/photos/44074403/medium.jpg,,"","",3,0,false,2,"Ust'-Bol'sheretskiy rayon, RU-KQ, RU",51.483867,157.034892,10622,,,,10622,,open,false,,,Kamchatka Brown Bear,Ursus arctos beringianus,Камчатский бурый медведь,Mammalia,147157
28426511,3d6eabc1-5c02-4522-a8db-cb3d3b524551,2018-08-25 5:13:19 ПП GMT+12:00,2018-08-25,2018-08-25 05:13:19 +0000,Auckland,1759534,tatyana20,Tatyana Primak,2019-07-08 11:43:47 +0000,2023-11-29 04:38:02 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/28426511,https://inaturalist-open-data.s3.amazonaws.com/photos/44313344/medium.jpeg,,"",,2,0,false,2,"Камчатский край, Россия, 683015",52.9036237078,158.7114790455,132,,,,132,,open,false,gps,gps,Anadyr Fox,Vulpes vulpes beringiana,Анадырская обыкновенная лисица,Mammalia,876893
28494403,eabd554e-d76e-4f04-a89c-be1a7dc17f61,2016-07-04 10:20:00 ДП GMT+12:00,2016-07-04,2016-07-03 22:20:00 +0000,Auckland,1759534,tatyana20,Tatyana Primak,2019-07-09 13:21:30 +0000,2024-11-06 11:59:36 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/28494403,https://inaturalist-open-data.s3.amazonaws.com/photos/44422486/medium.jpg,,"",,2,0,false,2,"Камчатский край, Россия, 684405",55.8777196102,160.027330555,66,,,,66,,open,false,gps,gps,Moose,Alces alces,Лось,Mammalia,522193
28538485,86e0c40c-b9e6-4f76-bffc-5822b635e976,2009/06/17 2:17 AM EDT,2009-06-17,2009-06-17 06:17:00 +0000,Eastern Time (US & Canada),1371496,sdrov,"",2019-07-10 04:03:43 +0000,2023-09-16 18:36:58 +0000,needs_id,,https://www.inaturalist.org/observations/28538485,https://static.inaturalist.org/photos/44494545/medium.jpg,,"",,3,0,false,,"Ust-Bolsheretsky District, Kamchatka Krai, Russia",53.359347,156.752524,,,,,,,,false,,,Mouse-eared Bats,Myotis,Ночницы,Mammalia,40270
28549315,8beb2bd1-1850-410a-871b-6e98855446af,2016-09-18 2:06:00 ДП GMT+12:00,2016-09-18,2016-09-18 02:06:00 +0000,Auckland,1759534,tatyana20,Tatyana Primak,2019-07-10 12:06:48 +0000,2025-11-26 22:17:41 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/28549315,https://inaturalist-open-data.s3.amazonaws.com/photos/44512450/medium.jpg,,"",,1,0,false,2,"Камчатский край, Россия, 684305",54.5027414331,160.0082697719,17,,,,17,,open,false,gps,gps,Gray Wolf,Canis lupus,Обыкновенный волк,Mammalia,42048
28549358,089c16b8-4983-42c5-b7e5-c33810d9dd40,2018-08-18 7:08:00 ДП GMT+12:00,2018-08-18,2018-08-17 19:08:00 +0000,Auckland,1759534,tatyana20,Tatyana Primak,2019-07-10 12:08:29 +0000,2023-11-29 04:38:02 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/28549358,https://inaturalist-open-data.s3.amazonaws.com/photos/44512536/medium.jpg,,"",,1,0,false,2,"Камчатский край, Россия, 684405",55.8269966123,160.2972650528,526,,,,526,,open,false,gps,gps,Arctic Ground Squirrel,Urocitellus parryii,Берингийский суслик,Mammalia,180001
28628807,7e2553b6-023e-4502-8999-250b71f6222b,2019-07-10 4:44:57 PM GMT+12:00,2019-07-10,2019-07-10 04:44:57 +0000,Auckland,1908318,crazy_druid,Anastasiia Samokhvalova,2019-07-11 19:05:33 +0000,2019-07-12 02:23:25 +0000,research,,https://www.inaturalist.org/observations/28628807,https://static.inaturalist.org/photos/44678551/medium.jpeg,,"",,1,0,false,2,"Петропавловск-Камчатский, Камчатский край, Россия",52.9689598083,158.6960144043,,,,,,,open,false,gps,gps,Берингийский суслик,Urocitellus parryii,Берингийский суслик,Mammalia,180001
28919624,19e11855-6956-406d-9743-ddecafc02d4f,2016/10/27 6:32 AM UTC,2016-10-27,,UTC,1759534,tatyana20,Tatyana Primak,2019-07-16 06:36:11 +0000,2025-07-21 00:33:22 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/28919624,https://inaturalist-open-data.s3.amazonaws.com/photos/45107404/medium.jpg,,"",,2,0,false,,"Мильковский р-н, Камчатский край, Россия",55.1331826387,159.920717335,31,,,,31,,open,false,,,Kamchatka Brown Bear,Ursus arctos beringianus,Камчатский бурый медведь,Mammalia,147157
28919691,ce0bc97d-f1ee-4f3e-ab22-751724170234,2016/09/20 6:38 AM UTC,2016-09-20,,UTC,1759534,tatyana20,Tatyana Primak,2019-07-16 06:39:26 +0000,2025-07-21 00:33:21 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/28919691,https://inaturalist-open-data.s3.amazonaws.com/photos/45107577/medium.jpg,,"",,3,0,false,,"Елизовский р-н, Камчатский край, Россия",54.5024718876,160.0190329275,15,,,,15,,open,false,,,Kamchatka Brown Bear,Ursus arctos beringianus,Камчатский бурый медведь,Mammalia,147157
28919783,963bf838-bc95-4c96-bc6f-efa4f0d98f0e,2016/08/14 3:22 PM UTC,2016-08-14,,UTC,1759534,tatyana20,Tatyana Primak,2019-07-16 06:43:12 +0000,2025-07-21 00:33:20 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/28919783,https://inaturalist-open-data.s3.amazonaws.com/photos/45107636/medium.jpg,,"",,2,0,false,,"Усть-Большерецкий р-н, Камчатский край, Россия",51.4813514938,157.0342126748,15,,,,15,,open,false,,,Kamchatka Brown Bear,Ursus arctos beringianus,Камчатский бурый медведь,Mammalia,147157
28919842,5f3988b5-b600-413a-bc93-3f4c32f3720b,2016/08/16 12:32 AM UTC,2016-08-16,2016-08-16 00:32:00 +0000,UTC,1759534,tatyana20,Tatyana Primak,2019-07-16 06:45:25 +0000,2025-07-21 00:33:13 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/28919842,https://inaturalist-open-data.s3.amazonaws.com/photos/45107834/medium.jpeg,,"",,4,0,false,,"Усть-Большерецкий р-н, Камчатский край, Россия",51.413015883,157.0521562712,15,,,,15,,open,false,,,Kamchatka Brown Bear,Ursus arctos beringianus,Камчатский бурый медведь,Mammalia,147157
28920128,8c18be60-1cd9-4460-87b7-bb082c88b08e,2018/08/26 5:07 AM UTC,2018-08-26,,UTC,1759534,tatyana20,Tatyana Primak,2019-07-16 06:57:48 +0000,2025-07-21 00:33:14 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/28920128,https://inaturalist-open-data.s3.amazonaws.com/photos/45108255/medium.jpeg,,"",,2,0,false,,"Елизовский р-н, Камчатский край, Россия",52.5354819341,158.1965815683,31,,,,31,,open,false,,,Kamchatka Brown Bear,Ursus arctos beringianus,Камчатский бурый медведь,Mammalia,147157
28920169,c29879d6-b6a0-4c5c-ab89-b47126197fe9,2018/08/26 7:17 AM UTC,2018-08-26,,UTC,1759534,tatyana20,Tatyana Primak,2019-07-16 06:59:22 +0000,2025-07-21 00:33:14 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/28920169,https://inaturalist-open-data.s3.amazonaws.com/photos/45108306/medium.jpeg,,"",,3,0,false,,"Елизовский р-н, Камчатский край, Россия",52.5346381217,158.1980221182,31,,,,31,,open,false,,,Kamchatka Brown Bear,Ursus arctos beringianus,Камчатский бурый медведь,Mammalia,147157
28981124,ae101619-02e3-4f30-afd2-d458f1c5edc4,2018-10-22 2:37:00 ПП GMT+13:00,2018-10-22,2018-10-22 01:37:00 +0000,Nuku'alofa,1759534,tatyana20,Tatyana Primak,2019-07-17 03:38:58 +0000,2025-07-21 00:33:15 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/28981124,https://inaturalist-open-data.s3.amazonaws.com/photos/45206583/medium.jpg,,"",,2,0,false,2,"Камчатский край, Россия, 684305",54.4550572421,160.1158806682,132,,,,132,,open,false,gps,gps,Kamchatka Brown Bear,Ursus arctos beringianus,Камчатский бурый медведь,Mammalia,147157
28982163,16d8ace4-cda5-4fb3-af23-314bc01ba29b,2019-06-30 1:37:10 PM GMT+12:00,2019-06-30,2019-06-30 01:37:10 +0000,Auckland,1997808,naturalist17261,Екатерина Колосова,2019-07-17 04:10:38 +0000,2020-02-28 01:17:13 +0000,research,,https://www.inaturalist.org/observations/28982163,https://static.inaturalist.org/photos/45208361/medium.jpeg,,"",,1,0,false,2,"Камчатский край, Россия, 684029",53.1943578738,157.5933904946,66,,,,66,,open,false,gps,gps,Brown Bear,Ursus arctos,Бурый медведь,Mammalia,41641
28986737,d91a8c72-a718-41d8-b4f9-ebfa0743c88e,2019/07/16 1:47 PM SST,2019-07-16,2019-07-16 00:47:00 +0000,Samoa,1755659,olga2019kuryakova,Ольга Курякова,2019-07-17 08:15:05 +0000,2024-10-20 18:24:58 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/28986737,https://inaturalist-open-data.s3.amazonaws.com/photos/45216455/medium.jpeg,,"",Труп на обочине автодороги.,1,0,false,,"Мильковский р-н, Камчатский край, Россия",54.6835866667,158.5930166667,,,,,,,open,false,,,American Mink,Neogale vison,Американская норка,Mammalia,1264432
28987738,142b94da-b02a-46f6-94e3-cfaa4b11650d,2016-08-19 3:11:00 ПП GMT+12:00,2016-08-19,2016-08-19 03:11:00 +0000,Auckland,1759534,tatyana20,Tatyana Primak,2019-07-17 09:12:54 +0000,2025-07-21 00:33:15 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/28987738,https://inaturalist-open-data.s3.amazonaws.com/photos/45217998/medium.jpg,,"",,3,0,false,2,"Камчатский край, Россия, 684111",51.4060924498,157.1226936579,5,,,,5,,open,false,gps,gps,Kamchatka Brown Bear,Ursus arctos beringianus,Камчатский бурый медведь,Mammalia,147157
28987920,95d813ba-8117-4d7c-aafd-7b6bc042c658,2018-08-18 3:25:00 ПП GMT+12:00,2018-08-18,2018-08-18 03:25:00 +0000,Auckland,1759534,tatyana20,Tatyana Primak,2019-07-17 09:27:05 +0000,2024-11-08 15:27:40 +0000,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/28987920,https://inaturalist-open-data.s3.amazonaws.com/photos/45218383/medium.jpg,,"",,0,0,false,2,"Камчатский край, Россия, 684307",55.6873668426,160.2439987287,132,,,,132,,open,false,gps,gps,Анадырская обыкновенная лисица,Vulpes vulpes beringiana,Анадырская обыкновенная лисица,Mammalia,876893
29037100,44798790-55d8-4f5d-bef3-426de0695c72,Sat Jul 06 2019 19:37:00 GMT+1200 (GMT+12),2019-07-06,2019-07-06 07:37:00 +0000,Auckland,2002272,alpen_frog,,2019-07-18 03:46:48 +0000,2020-02-28 01:18:02 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/29037100,https://inaturalist-open-data.s3.amazonaws.com/photos/45299779/medium.jpg,,"",,1,0,false,3,"На Вачкажец, , Камчатский край, RU",53.0883916667,157.8811033333,22,,,,22,,open,false,,,Brown Bear,Ursus arctos,Бурый медведь,Mammalia,41641
29163157,6c2c3a9a-f197-442b-b381-998e00808fff,2010/06/21 1:55 PM SST,2010-06-21,2010-06-22 00:55:00 +0000,Samoa,1755659,olga2019kuryakova,Ольга Курякова,2019-07-20 10:25:17 +0000,2025-07-21 00:33:16 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/29163157,https://inaturalist-open-data.s3.amazonaws.com/photos/45503381/medium.jpeg,,"",,2,0,false,,"Елизовский р-н, Камчатский край, Россия",53.9295799893,158.1285596662,14,,,,14,,open,false,,,Камчатский бурый медведь,Ursus arctos beringianus,Камчатский бурый медведь,Mammalia,147157
29231344,afed3863-558c-41dd-81eb-8f8281f8846f,2019-07-21 8:25:00 ПП GMT+12:00,2019-07-21,2019-07-20 20:25:00 +0000,Auckland,1759534,tatyana20,Tatyana Primak,2019-07-21 10:26:57 +0000,2025-07-21 00:33:16 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/29231344,https://inaturalist-open-data.s3.amazonaws.com/photos/45611604/medium.jpg,,"",,4,0,false,2,"Камчатский край, Россия, 683015",52.9035820495,158.7120845541,66,,,,66,,open,false,gps,gps,Kamchatka Brown Bear,Ursus arctos beringianus,Камчатский бурый медведь,Mammalia,147157
29275191,b4a6d041-e2d2-452b-91d3-b26f1914afae,2019-07-21 5:43:15 ПП GMT+12:00,2019-07-21,2019-07-21 05:43:15 +0000,Auckland,1759534,tatyana20,Tatyana Primak,2019-07-21 21:46:26 +0000,2025-07-21 00:33:17 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/29275191,https://inaturalist-open-data.s3.amazonaws.com/photos/45679417/medium.jpeg,,"",Footprints,2,0,false,2,"Камчатский край, Россия, 683015",52.9085829755,158.7428246811,263,,,,263,,open,false,gps,gps,Kamchatka Brown Bear,Ursus arctos beringianus,Камчатский бурый медведь,Mammalia,147157
